Sun Nov 02 13:04:20 EST 2014: Console 20141013
Sun Nov 02 13:04:21 EST 2014: Failed to read from http://rusefi.com/console/versions.txt: java.net.UnknownHostException: rusefi.com
Sun Nov 02 13:04:33 EST 2014: postMessage CommandQueue: SerialIO started
Sun Nov 02 13:04:35 EST 2014: postMessage SerialManager: Opening port: COM15
Sun Nov 02 13:04:36 EST 2014: Opening COM15 @ 115200
Sun Nov 02 13:04:36 EST 2014: message len does not match header: 589:rusEfiVersion,20141102@5014 Neon 2003,outpin,c1@PA5,outpin,c2@PC6,outpin,input1@PA8,outpin,input2@NONE,outpin,spa1@PC9,outpin,inj1@PB8,outpin,spa2@NONE,outpin,inj2@PB9,outpin,spa3@PE8,outpin,inj3@PE5,outpin,spa4@NONE,outpin,inj4@PB7,time,113.016,rpline:589:rusEfiVersion,20141102@5014 Neon 2003,outpin,c1@PA5,outpin,c2@PC6,outpin,input1@PA8,outpin,input2@NONE,outpin,spa1@PC9,outpin,inj1@PB8,outpin,spa2@NONE,outpin,inj2@PB9,outpin,spa3@PE8,outpin,inj3@PE5,outpin,spa4@NONE,outpin,inj4@PB7,time,143.417,rpm,0,maf,5.04,MAP,262.32,map_r,262.32,baro,0.00,afr,17.52,vref,2.49,vbatt,12.55,TRG_0_DUTY,50.32,TRG_1_DUTY,0.00,TP,0.00,CLT,70.69,MAT,30.00,ckp_c,216,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,total_dwell0,0.00,period0,0.00,advance0,674.000,duty1,NaN,dwell1,0.00,total_dwell1,0.00,period1,0.00,advance1,674.000,
Sun Nov 02 13:04:36 EST 2014: time,145.240,rpm,0,maf,5.04,MAP,262.32,map_r,262.32,baro,0.00,afr,17.52,vref,2.51,vbatt,12.63,TRG_0_DUTY,50.32,TRG_1_DUTY,0.00,TP,0.00,CLT,70.69,MAT,30.00,ckp_c,216,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,total_dwell0,0.00,period0,0.00,advance0,674.000,duty1,NaN,dwell1,0.00,total_dwell1,0.00,period1,0.00,advance1,674.000,
Sun Nov 02 13:04:36 EST 2014: EngineState: unexpected header: test while looking for line:
Sun Nov 02 13:04:36 EST 2014: msg,confirmation_test:4,
Sun Nov 02 13:04:36 EST 2014: postMessage EngineState: confirmation_test:4
Sun Nov 02 13:04:36 EST 2014: postMessage CommandQueue: got valid conf! test
Sun Nov 02 13:04:37 EST 2014: time,146.042,rpm,0,maf,5.04,MAP,262.40,map_r,262.40,baro,0.00,afr,17.52,vref,2.51,vbatt,12.63,TRG_0_DUTY,50.32,TRG_1_DUTY,0.00,TP,0.00,CLT,70.69,MAT,30.00,ckp_c,216,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,total_dwell0,0.00,period0,0.00,advance0,674.000,duty1,NaN,dwell1,0.00,total_dwell1,0.00,period1,0.00,advance1,674.000,
Sun Nov 02 13:04:38 EST 2014: rusEfiVersion,20141102@5014 Neon 2003,outpin,c1@PA5,outpin,c2@PC6,outpin,input1@PA8,outpin,input2@NONE,outpin,spa1@PC9,outpin,inj1@PB8,outpin,spa2@NONE,outpin,inj2@PB9,outpin,spa3@PE8,outpin,inj3@PE5,outpin,spa4@NONE,outpin,inj4@PB7,time,147.042,rpm,0,maf,5.05,MAP,262.62,map_r,262.62,baro,0.00,afr,17.53,vref,2.51,vbatt,12.64,TRG_0_DUTY,50.32,TRG_1_DUTY,0.00,TP,0.00,CLT,70.54,MAT,30.00,ckp_c,216,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,total_dwell0,0.00,period0,0.00,advance0,674.000,duty1,NaN,dwell1,0.00,total_dwell1,0.00,period1,0.00,advance1,674.000,
Sun Nov 02 13:04:39 EST 2014: time,148.044,rpm,0,maf,5.04,MAP,262.40,map_r,262.40,baro,0.00,afr,17.51,vref,2.51,vbatt,12.63,TRG_0_DUTY,50.32,TRG_1_DUTY,0.00,TP,0.00,CLT,70.69,MAT,30.00,ckp_c,216,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,total_dwell0,0.00,period0,0.00,advance0,674.000,duty1,NaN,dwell1,0.00,total_dwell1,0.00,period1,0.00,advance1,674.000,
Sun Nov 02 13:04:40 EST 2014: time,149.046,rpm,0,maf,5.05,MAP,262.62,map_r,262.62,baro,0.00,afr,17.53,vref,2.51,vbatt,12.63,TRG_0_DUTY,50.32,TRG_1_DUTY,0.00,TP,0.00,CLT,70.54,MAT,30.00,ckp_c,216,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,total_dwell0,0.00,period0,0.00,advance0,674.000,duty1,NaN,dwell1,0.00,total_dwell1,0.00,period1,0.00,advance1,674.000,
Sun Nov 02 13:04:41 EST 2014: time,150.046,rpm,0,maf,5.04,MAP,262.40,map_r,262.40,baro,0.00,afr,17.52,vref,2.51,vbatt,12.63,TRG_0_DUTY,50.32,TRG_1_DUTY,0.00,TP,0.00,CLT,70.54,MAT,30.00,ckp_c,216,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,total_dwell0,0.00,period0,0.00,advance0,674.000,duty1,NaN,dwell1,0.00,total_dwell1,0.00,period1,0.00,advance1,674.000,
Sun Nov 02 13:04:42 EST 2014: rusEfiVersion,20141102@5014 Neon 2003,outpin,c1@PA5,outpin,c2@PC6,outpin,input1@PA8,outpin,input2@NONE,outpin,spa1@PC9,outpin,inj1@PB8,outpin,spa2@NONE,outpin,inj2@PB9,outpin,spa3@PE8,outpin,inj3@PE5,outpin,spa4@NONE,outpin,inj4@PB7,time,151.048,rpm,0,maf,5.05,MAP,262.54,map_r,262.54,baro,0.00,afr,17.53,vref,2.52,vbatt,12.66,TRG_0_DUTY,50.32,TRG_1_DUTY,0.00,TP,0.00,CLT,70.61,MAT,30.00,ckp_c,216,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,total_dwell0,0.00,period0,0.00,advance0,674.000,duty1,NaN,dwell1,0.00,total_dwell1,0.00,period1,0.00,advance1,674.000,
Sun Nov 02 13:04:43 EST 2014: time,152.050,rpm,0,maf,5.04,MAP,262.40,map_r,262.40,baro,0.00,afr,17.52,vref,2.51,vbatt,12.62,TRG_0_DUTY,50.32,TRG_1_DUTY,0.00,TP,0.00,CLT,70.54,MAT,30.00,ckp_c,216,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,total_dwell0,0.00,period0,0.00,advance0,674.000,duty1,NaN,dwell1,0.00,total_dwell1,0.00,period1,0.00,advance1,674.000,
Sun Nov 02 13:04:44 EST 2014: time,153.050,rpm,0,maf,5.05,MAP,262.62,map_r,262.62,baro,0.00,afr,17.53,vref,2.51,vbatt,12.65,TRG_0_DUTY,50.32,TRG_1_DUTY,0.00,TP,66.00,CLT,70.54,MAT,30.00,ckp_c,216,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,total_dwell0,0.00,period0,0.00,advance0,674.000,duty1,NaN,dwell1,0.00,total_dwell1,0.00,period1,0.00,advance1,674.000,
Sun Nov 02 13:04:45 EST 2014: time,154.052,rpm,0,maf,5.04,MAP,262.32,map_r,262.32,baro,0.00,afr,17.52,vref,2.51,vbatt,12.63,TRG_0_DUTY,50.32,TRG_1_DUTY,0.00,TP,100.00,CLT,70.54,MAT,30.00,ckp_c,216,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,total_dwell0,0.00,period0,0.00,advance0,674.000,duty1,NaN,dwell1,0.00,total_dwell1,0.00,period1,0.00,advance1,674.000,
Sun Nov 02 13:04:46 EST 2014: rusEfiVersion,20141102@5014 Neon 2003,outpin,c1@PA5,outpin,c2@PC6,outpin,input1@PA8,outpin,input2@NONE,outpin,spa1@PC9,outpin,inj1@PB8,outpin,spa2@NONE,outpin,inj2@PB9,outpin,spa3@PE8,outpin,inj3@PE5,outpin,spa4@NONE,outpin,inj4@PB7,time,155.052,rpm,0,maf,5.05,MAP,262.62,map_r,262.62,baro,0.00,afr,17.52,vref,2.51,vbatt,12.64,TRG_0_DUTY,50.32,TRG_1_DUTY,0.00,TP,100.00,CLT,70.54,MAT,30.00,ckp_c,216,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,total_dwell0,0.00,period0,0.00,advance0,674.000,duty1,NaN,dwell1,0.00,total_dwell1,0.00,period1,0.00,advance1,674.000,
Sun Nov 02 13:04:47 EST 2014: time,156.054,rpm,0,maf,5.04,MAP,262.40,map_r,262.40,baro,0.00,afr,17.51,vref,2.49,vbatt,12.52,TRG_0_DUTY,50.32,TRG_1_DUTY,0.00,TP,16.20,CLT,70.54,MAT,30.00,ckp_c,216,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,total_dwell0,0.00,period0,0.00,advance0,674.000,duty1,NaN,dwell1,0.00,total_dwell1,0.00,period1,0.00,advance1,674.000,
Sun Nov 02 13:04:48 EST 2014: time,157.055,rpm,0,maf,5.05,MAP,262.54,map_r,262.54,baro,0.00,afr,17.52,vref,2.50,vbatt,12.57,TRG_0_DUTY,50.32,TRG_1_DUTY,0.00,TP,14.60,CLT,70.47,MAT,30.00,ckp_c,216,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,total_dwell0,0.00,period0,0.00,advance0,674.000,duty1,NaN,dwell1,0.00,total_dwell1,0.00,period1,0.00,advance1,674.000,
Sun Nov 02 13:04:49 EST 2014: time,158.057,rpm,0,maf,5.04,MAP,262.40,map_r,262.40,baro,0.00,afr,17.51,vref,2.51,vbatt,12.62,TRG_0_DUTY,50.32,TRG_1_DUTY,0.00,TP,0.00,CLT,70.47,MAT,30.00,ckp_c,216,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,total_dwell0,0.00,period0,0.00,advance0,674.000,duty1,NaN,dwell1,0.00,total_dwell1,0.00,period1,0.00,advance1,674.000,
Sun Nov 02 13:04:50 EST 2014: rusEfiVersion,20141102@5014 Neon 2003,outpin,c1@PA5,outpin,c2@PC6,outpin,input1@PA8,outpin,input2@NONE,outpin,spa1@PC9,outpin,inj1@PB8,outpin,spa2@NONE,outpin,inj2@PB9,outpin,spa3@PE8,outpin,inj3@PE5,outpin,spa4@NONE,outpin,inj4@PB7,time,159.057,rpm,0,maf,5.05,MAP,262.62,map_r,262.62,baro,0.00,afr,17.52,vref,2.51,vbatt,12.63,TRG_0_DUTY,50.32,TRG_1_DUTY,0.00,TP,0.00,CLT,70.47,MAT,30.00,ckp_c,216,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,total_dwell0,0.00,period0,0.00,advance0,674.000,duty1,NaN,dwell1,0.00,total_dwell1,0.00,period1,0.00,advance1,674.000,
Sun Nov 02 13:04:51 EST 2014: time,160.059,rpm,0,maf,5.04,MAP,262.40,map_r,262.40,baro,0.00,afr,17.52,vref,2.51,vbatt,12.64,TRG_0_DUTY,50.32,TRG_1_DUTY,0.00,TP,0.00,CLT,70.54,MAT,30.00,ckp_c,216,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,total_dwell0,0.00,period0,0.00,advance0,674.000,duty1,NaN,dwell1,0.00,total_dwell1,0.00,period1,0.00,advance1,674.000,
Sun Nov 02 13:04:52 EST 2014: time,161.061,rpm,0,maf,5.05,MAP,262.54,map_r,262.54,baro,0.00,afr,17.52,vref,2.49,vbatt,12.52,TRG_0_DUTY,50.32,TRG_1_DUTY,0.00,TP,0.00,CLT,70.47,MAT,30.00,ckp_c,216,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,total_dwell0,0.00,period0,0.00,advance0,674.000,duty1,NaN,dwell1,0.00,total_dwell1,0.00,period1,0.00,advance1,674.000,
Sun Nov 02 13:04:53 EST 2014: time,162.061,rpm,0,maf,5.04,MAP,262.40,map_r,262.40,baro,0.00,afr,17.51,vref,2.51,vbatt,12.63,TRG_0_DUTY,50.32,TRG_1_DUTY,0.00,TP,0.00,CLT,70.54,MAT,30.00,ckp_c,216,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,total_dwell0,0.00,period0,0.00,advance0,674.000,duty1,NaN,dwell1,0.00,total_dwell1,0.00,period1,0.00,advance1,674.000,
Sun Nov 02 13:04:54 EST 2014: rusEfiVersion,20141102@5014 Neon 2003,outpin,c1@PA5,outpin,c2@PC6,outpin,input1@PA8,outpin,input2@NONE,outpin,spa1@PC9,outpin,inj1@PB8,outpin,spa2@NONE,outpin,inj2@PB9,outpin,spa3@PE8,outpin,inj3@PE5,outpin,spa4@NONE,outpin,inj4@PB7,time,163.063,rpm,0,maf,5.05,MAP,262.62,map_r,262.62,baro,0.00,afr,17.52,vref,2.48,vbatt,12.47,TRG_0_DUTY,50.32,TRG_1_DUTY,0.00,TP,0.00,CLT,70.39,MAT,30.00,ckp_c,216,fuel_base,3.00,fuel_lag,0.00,fuel,3.00,timing,0.00,duty0,NaN,dwell0,0.00,total_dwell0,0.00,period0,0.00,advance0,674.000,duty1,NaN,dwell1,0.00,total_dwell1,0.00,period1,0.00,advance1,674.000,
